item_id,movie_name_x,movie_type,movie_name_y,dbpedia_link,kg_id
1061,Sleepers (1996),Crime|Drama,Sleepers (1996),http://dbpedia.org/resource/Sleepers_(film),8194
1062,"Sunchaser, The (1996)",Drama,"Sunchaser, The (1996)",http://dbpedia.org/resource/Sunchaser,11919
1063,Johns (1996),Drama,Johns (1996),http://dbpedia.org/resource/Johns_(film),7478
1064,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy,Aladdin and the King of Thieves (1996),http://dbpedia.org/resource/Aladdin_and_the_King_of_Thieves,12491
1065,"Woman in Question, The (1950)",Mystery,"Woman in Question, The (1950)",http://dbpedia.org/resource/The_Woman_in_Question,1841
1066,Shall We Dance? (1937),Comedy|Musical|Romance,Shall We Dance? (1937),http://dbpedia.org/resource/Shall_We_Dance_(1937_film),126
1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance,"Damsel in Distress, A (1937)",http://dbpedia.org/resource/A_Damsel_in_Distress_(film),12782
1068,Crossfire (1947),Crime|Film-Noir,Crossfire (1947),http://dbpedia.org/resource/Crossfire_(film),6530
1069,"Murder, My Sweet (1944)",Film-Noir|Thriller,"Murder, My Sweet (1944)","http://dbpedia.org/resource/Murder,_My_Sweet",2380
1070,Macao (1952),Adventure,Macao (1952),http://dbpedia.org/resource/Macao_(film),4596
1071,For the Moment (1994),Romance|War,For the Moment (1994),http://dbpedia.org/resource/The_Great_Moment_(1944_film),6687
1076,"Innocents, The (1961)",Thriller,"Innocents, The (1961)",http://dbpedia.org/resource/Innocents_of_Paris,10132
1077,Sleeper (1973),Comedy|Sci-Fi,Sleeper (1973),http://dbpedia.org/resource/Sleeper,10564
1078,Bananas (1971),Comedy|War,Bananas (1971),http://dbpedia.org/resource/Bananas_(film),10568
1079,"Fish Called Wanda, A (1988)",Comedy,"Fish Called Wanda, A (1988)",http://dbpedia.org/resource/A_Fish_Called_Wanda,11682
1080,Monty Python's Life of Brian (1979),Comedy,Monty Python's Life of Brian (1979),http://dbpedia.org/resource/Monty_Python's_Life_of_Brian,9
1081,Victor/Victoria (1982),Comedy|Musical,Victor/Victoria (1982),http://dbpedia.org/resource/Victor/Victoria_(1995_film),12111
1082,"Candidate, The (1972)",Drama,"Candidate, The (1972)",http://dbpedia.org/resource/The_Candidate_(1972_film),11513
1083,"Great Race, The (1965)",Comedy|Musical,"Great Race, The (1965)",http://dbpedia.org/resource/The_Great_Race,1323
1084,Bonnie and Clyde (1967),Crime|Drama,Bonnie and Clyde (1967),http://dbpedia.org/resource/Bonnie_and_Clyde_(film),4612
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,"Old Man and the Sea, The (1958)",http://dbpedia.org/resource/The_Old_Man_and_the_Sea_(1958_film),1159
1086,Dial M for Murder (1954),Mystery|Thriller,Dial M for Murder (1954),http://dbpedia.org/resource/Dial_M_for_Murder,10363
1087,Madame Butterfly (1995),Musical,Madame Butterfly (1995),http://dbpedia.org/resource/Madame_Butterfly_(1915_film),11098
1088,Dirty Dancing (1987),Musical|Romance,Dirty Dancing (1987),http://dbpedia.org/resource/Dirty_Dancing,2586
1089,Reservoir Dogs (1992),Crime|Thriller,Reservoir Dogs (1992),http://dbpedia.org/resource/Reservoir_Dogs,6477
1090,Platoon (1986),Drama|War,Platoon (1986),http://dbpedia.org/resource/Platoon_(film),3864
1091,Weekend at Bernie's (1989),Comedy,Weekend at Bernie's (1989),http://dbpedia.org/resource/Weekend_at_Bernie's_II,6246
1092,Basic Instinct (1992),Mystery|Thriller,Basic Instinct (1992),http://dbpedia.org/resource/Basic_Instinct_2,11366
1093,"Doors, The (1991)",Drama|Musical,"Doors, The (1991)",http://dbpedia.org/resource/The_Doors_(film),7790
1094,"Crying Game, The (1992)",Drama|Romance|War,"Crying Game, The (1992)",http://dbpedia.org/resource/The_Crying_Game,8962
1095,Glengarry Glen Ross (1992),Drama,Glengarry Glen Ross (1992),http://dbpedia.org/resource/Glengarry_Glen_Ross_(film),7131
1096,Sophie's Choice (1982),Drama,Sophie's Choice (1982),http://dbpedia.org/resource/Sophie's_Choice_(film),424
1097,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,E.T. the Extra-Terrestrial (1982),http://dbpedia.org/resource/E.T._the_Extra-Terrestrial,4006
1099,"Christmas Carol, A (1938)",Drama,"Christmas Carol, A (1938)",http://dbpedia.org/resource/A_Christmas_Carol_(2009_film),5394
1100,Days of Thunder (1990),Action|Romance,Days of Thunder (1990),http://dbpedia.org/resource/Days_of_Thunder,4504
1101,Top Gun (1986),Action|Romance,Top Gun (1986),http://dbpedia.org/resource/Top_Gun_(1955_film),1700
1102,American Strays (1996),Action,American Strays (1996),http://dbpedia.org/resource/American_Strays,13192
1103,Rebel Without a Cause (1955),Drama,Rebel Without a Cause (1955),http://dbpedia.org/resource/Rebel_Without_a_Cause,6943
1104,"Streetcar Named Desire, A (1951)",Drama,"Streetcar Named Desire, A (1951)",http://dbpedia.org/resource/A_Streetcar_Named_Desire_(1951_film),1795
1105,Children of the Corn IV: The Gathering (1996),Horror,Children of the Corn IV: The Gathering (1996),http://dbpedia.org/resource/Children_of_the_Corn_IV:_The_Gathering,4244
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),http://dbpedia.org/resource/Microcosmos_(film),1576
1112,Palookaville (1996),Action|Drama,Palookaville (1996),http://dbpedia.org/resource/Palookaville_(film),7635
1113,"Associate, The (1996)",Comedy,"Associate, The (1996)",http://dbpedia.org/resource/The_Associate,3324
1114,"Funeral, The (1996)",Drama,"Funeral, The (1996)",http://dbpedia.org/resource/Funeral_in_Berlin_(film),13063
1115,Sleepover (1995),Comedy|Drama,Sleepover (1995),http://dbpedia.org/resource/Sleepover_(film),8699
1119,Drunks (1997),Drama,Drunks (1997),http://dbpedia.org/resource/Punch_Drunks,12820
1120,"People vs. Larry Flynt, The (1996)",Drama,"People vs. Larry Flynt, The (1996)",http://dbpedia.org/resource/The_People_vs._Larry_Flynt,7107
1121,Glory Daze (1996),Drama,Glory Daze (1996),http://dbpedia.org/resource/Glory_Daze,6126
1124,On Golden Pond (1981),Drama,On Golden Pond (1981),http://dbpedia.org/resource/On_Golden_Pond_(1981_film),9291
1125,"Return of the Pink Panther, The (1974)",Comedy,"Return of the Pink Panther, The (1974)",http://dbpedia.org/resource/The_Return_of_the_Pink_Panther,7893
1126,Drop Dead Fred (1991),Comedy|Fantasy,Drop Dead Fred (1991),http://dbpedia.org/resource/Drop_Dead_Fred,1805
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,"Abyss, The (1989)",http://dbpedia.org/resource/Ghosts_of_the_Abyss,11531
1128,"Fog, The (1980)",Horror,"Fog, The (1980)",http://dbpedia.org/resource/The_Fog,8841
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,Escape from New York (1981),http://dbpedia.org/resource/Escape_from_New_York,11476
1130,"Howling, The (1980)",Horror,"Howling, The (1980)",http://dbpedia.org/resource/Howling_VI:_The_Freaks,13500
1131,Jean de Florette (1986),Drama,Jean de Florette (1986),http://dbpedia.org/resource/Jean_de_Florette,12810
1132,Manon of the Spring (Manon des sources) (1986),Drama,Manon of the Spring (Manon des sources) (1986),http://dbpedia.org/resource/Manon_des_Sources_(1986_film),2937
1135,Private Benjamin (1980),Comedy,Private Benjamin (1980),http://dbpedia.org/resource/Private_Benjamin,5098
1136,Monty Python and the Holy Grail (1974),Comedy,Monty Python and the Holy Grail (1974),http://dbpedia.org/resource/Monty_Python_and_the_Holy_Grail,10803
1137,Hustler White (1996),Romance,Hustler White (1996),http://dbpedia.org/resource/Hustler_White,6367
1140,Entertaining Angels: The Dorothy Day Story (1996),Drama,Entertaining Angels: The Dorothy Day Story (1996),http://dbpedia.org/resource/Entertaining_Angels:_The_Dorothy_Day_Story,5586
1141,Hoogste tijd (1995),Drama,Hoogste tijd (1995),http://dbpedia.org/resource/Last_Call_(1995_film),12787
1142,Get Over It (1996),Drama,Get Over It (1996),http://dbpedia.org/resource/Get_Over_It_(film),10520
1143,Three Lives and Only One Death (1996),Comedy,Three Lives and Only One Death (1996),http://dbpedia.org/resource/Three_Lives_and_Only_One_Death,6594
1147,When We Were Kings (1996),Documentary,When We Were Kings (1996),http://dbpedia.org/resource/When_We_Were_Kings,8983
1148,"Wrong Trousers, The (1993)",Animation|Comedy,"Wrong Trousers, The (1993)",http://dbpedia.org/resource/The_Wrong_Trousers,12986
1151,Faust (1994),Animation|Comedy|Thriller,Faust (1994),http://dbpedia.org/resource/Faust_(1994_film),3117
1153,Raw Deal (1948),Film-Noir,Raw Deal (1948),http://dbpedia.org/resource/Raw_Deal_(1948_film),5269
1157,"Symphonie pastorale, La (1946)",Drama,"Symphonie pastorale, La (1946)",http://dbpedia.org/resource/La_Symphonie_Pastorale_(film),2677
1160,Six of a Kind (1934),Comedy,Six of a Kind (1934),http://dbpedia.org/resource/Six_of_a_Kind,9179
1162,"Ruling Class, The (1972)",Comedy,"Ruling Class, The (1972)",http://dbpedia.org/resource/The_Ruling_Class,8276
1163,Mina Tannenbaum (1994),Drama,Mina Tannenbaum (1994),http://dbpedia.org/resource/Mina_Tannenbaum,9467
1164,Two or Three Things I Know About Her (1966),Drama,Two or Three Things I Know About Her (1966),http://dbpedia.org/resource/Two_or_Three_Things_I_Know_About_Her,11110
1166,Farmer & Chase (1995),Comedy,Farmer & Chase (1995),http://dbpedia.org/resource/Oyster_Farmer,13983
1167,Dear God (1996),Comedy,Dear God (1996),http://dbpedia.org/resource/Dear_God_(film),967
1168,Bad Moon (1996),Horror,Bad Moon (1996),http://dbpedia.org/resource/Bad_Moon,3058
1169,American Dream (1990),Documentary,American Dream (1990),http://dbpedia.org/resource/American_Dream_(film),3003
1170,Best of the Best 3: No Turning Back (1995),Action,Best of the Best 3: No Turning Back (1995),http://dbpedia.org/resource/Best_of_the_Best_3:_No_Turning_Back,2921
1171,Bob Roberts (1992),Comedy,Bob Roberts (1992),http://dbpedia.org/resource/Bob_Roberts,7183
1172,Cinema Paradiso (1988),Comedy|Drama|Romance,Cinema Paradiso (1988),http://dbpedia.org/resource/Cinema_Paradiso,10625
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Drama,"Cook the Thief His Wife & Her Lover, The (1989)","http://dbpedia.org/resource/The_Cook,_the_Thief,_His_Wife_&_Her_Lover",4828
1174,Grosse Fatigue (1994),Comedy,Grosse Fatigue (1994),http://dbpedia.org/resource/Grosse_Fatigue,3442
1175,Delicatessen (1991),Comedy|Sci-Fi,Delicatessen (1991),http://dbpedia.org/resource/Delicatessen_(film),8389
1177,Enchanted April (1991),Drama,Enchanted April (1991),http://dbpedia.org/resource/Enchanted_April,11568
1178,Paths of Glory (1957),Drama|War,Paths of Glory (1957),http://dbpedia.org/resource/Paths_of_Glory,2082
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,"Grifters, The (1990)",http://dbpedia.org/resource/The_Grifters_(film),3964
1181,"Shooter, The (1995)",Action,"Shooter, The (1995)",http://dbpedia.org/resource/Shooter,13682
1183,"English Patient, The (1996)",Drama|Romance|War,"English Patient, The (1996)",http://dbpedia.org/resource/The_English_Patient_(film),14300
1184,Mediterraneo (1991),Comedy|War,Mediterraneo (1991),http://dbpedia.org/resource/Mediterraneo,13057
1185,My Left Foot (1989),Drama,My Left Foot (1989),http://dbpedia.org/resource/My_Left_Foot,14333
1186,"Sex, Lies, and Videotape (1989)",Drama,"Sex, Lies, and Videotape (1989)","http://dbpedia.org/resource/Sex,_Lies,_and_Videotape",10963
1187,Passion Fish (1992),Drama,Passion Fish (1992),http://dbpedia.org/resource/Passion_Fish,4548
1188,Strictly Ballroom (1992),Comedy|Romance,Strictly Ballroom (1992),http://dbpedia.org/resource/Strictly_Ballroom,5384
1189,"Thin Blue Line, The (1988)",Documentary,"Thin Blue Line, The (1988)",http://dbpedia.org/resource/The_Thin_Blue_Line,9187
1190,Tie Me Up! Tie Me Down! (1990),Drama,Tie Me Up! Tie Me Down! (1990),http://dbpedia.org/resource/Tie_Me_Up!_Tie_Me_Down!,5202
1191,Madonna: Truth or Dare (1991),Documentary,Madonna: Truth or Dare (1991),http://dbpedia.org/resource/Madonna:_Truth_or_Dare,875
1192,Paris Is Burning (1990),Documentary,Paris Is Burning (1990),http://dbpedia.org/resource/Paris_Is_Burning_(film),12751
1193,One Flew Over the Cuckoo's Nest (1975),Drama,One Flew Over the Cuckoo's Nest (1975),http://dbpedia.org/resource/One_Flew_Over_the_Cuckoo's_Nest_(film),2348
1194,Up in Smoke (1978),Comedy,Up in Smoke (1978),http://dbpedia.org/resource/Up_in_Smoke_(1957_film),12647
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,Star Wars: Episode V - The Empire Strikes Back (1980),http://dbpedia.org/resource/The_Empire_Strikes_Back,11966
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,"Princess Bride, The (1987)",http://dbpedia.org/resource/The_Princess_Bride_(film),5815
1198,Raiders of the Lost Ark (1981),Action|Adventure,Raiders of the Lost Ark (1981),http://dbpedia.org/resource/Raiders_of_the_Lost_Ark,10295
1199,Brazil (1985),Sci-Fi,Brazil (1985),http://dbpedia.org/resource/Brazil_(1985_film),4753
1200,Aliens (1986),Action|Sci-Fi|Thriller|War,Aliens (1986),http://dbpedia.org/resource/Aliens_(film),11313
1201,"Good, The Bad and The Ugly, The (1966)",Action|Western,"Good, The Bad and The Ugly, The (1966)","http://dbpedia.org/resource/The_Good,_the_Bad_and_the_Ugly",6255
1202,Withnail and I (1987),Comedy,Withnail and I (1987),http://dbpedia.org/resource/Withnail_and_I,3767
1203,12 Angry Men (1957),Drama,12 Angry Men (1957),http://dbpedia.org/resource/12_Angry_Men_(1957_film),13025
1204,Lawrence of Arabia (1962),Adventure|War,Lawrence of Arabia (1962),http://dbpedia.org/resource/Lawrence_of_Arabia_(film),8185
1205,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,"Transformers: The Movie, The (1986)",http://dbpedia.org/resource/The_Transformers:_The_Movie,10563
1206,"Clockwork Orange, A (1971)",Sci-Fi,"Clockwork Orange, A (1971)",http://dbpedia.org/resource/A_Clockwork_Orange_(film),13821
1207,To Kill a Mockingbird (1962),Drama,To Kill a Mockingbird (1962),http://dbpedia.org/resource/To_Kill_a_Mockingbird_(film),4419
1208,Apocalypse Now (1979),Drama|War,Apocalypse Now (1979),http://dbpedia.org/resource/Apocalypse_Now,9792
1209,Once Upon a Time in the West (1969),Western,Once Upon a Time in the West (1969),http://dbpedia.org/resource/Once_Upon_a_Time_in_the_West,4495
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,Star Wars: Episode VI - Return of the Jedi (1983),http://dbpedia.org/resource/Return_of_the_Jedi,11889
1212,"Third Man, The (1949)",Mystery|Thriller,"Third Man, The (1949)",http://dbpedia.org/resource/Third_Man_Out,13170
1213,GoodFellas (1990),Crime|Drama,GoodFellas (1990),http://dbpedia.org/resource/Goodfellas,7041
1214,Alien (1979),Action|Horror|Sci-Fi|Thriller,Alien (1979),http://dbpedia.org/resource/Alien_(film),900
1215,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,Army of Darkness (1993),http://dbpedia.org/resource/Army_of_Darkness,12322
1217,Ran (1985),Drama|War,Ran (1985),http://dbpedia.org/resource/Ran_(film),1895
1219,Psycho (1960),Horror|Thriller,Psycho (1960),http://dbpedia.org/resource/Psycho_(1960_film),5285
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,"Blues Brothers, The (1980)",http://dbpedia.org/resource/The_Blues_Brothers_(film),4952
1221,"Godfather: Part II, The (1974)",Action|Crime|Drama,"Godfather: Part II, The (1974)",http://dbpedia.org/resource/The_Godfather_Part_II,10437
1222,Full Metal Jacket (1987),Action|Drama|War,Full Metal Jacket (1987),http://dbpedia.org/resource/Full_Metal_Jacket,407
1223,"Grand Day Out, A (1992)",Animation|Comedy,"Grand Day Out, A (1992)",http://dbpedia.org/resource/A_Grand_Day_Out,3723
1224,Henry V (1989),Drama|War,Henry V (1989),http://dbpedia.org/resource/Henry_V_(1989_film),3197
1225,Amadeus (1984),Drama,Amadeus (1984),http://dbpedia.org/resource/Amadeus_(film),9482
1226,"Quiet Man, The (1952)",Comedy|Romance,"Quiet Man, The (1952)",http://dbpedia.org/resource/The_Quiet_Man,13786
1227,Once Upon a Time in America (1984),Crime|Drama|Thriller,Once Upon a Time in America (1984),http://dbpedia.org/resource/Once_Upon_a_Time_in_America,6903
1228,Raging Bull (1980),Drama,Raging Bull (1980),http://dbpedia.org/resource/Raging_Bull,1976
1230,Annie Hall (1977),Comedy|Romance,Annie Hall (1977),http://dbpedia.org/resource/Annie_Hall,10086
1231,"Right Stuff, The (1983)",Drama,"Right Stuff, The (1983)",http://dbpedia.org/resource/The_Right_Stuff_(film),8679
1232,Stalker (1979),Mystery|Sci-Fi,Stalker (1979),http://dbpedia.org/resource/Stalker_(1979_film),1294
1234,"Sting, The (1973)",Comedy|Crime,"Sting, The (1973)",http://dbpedia.org/resource/Sting_of_the_West,4967
1235,Harold and Maude (1971),Comedy,Harold and Maude (1971),http://dbpedia.org/resource/Harold_and_Maude,8714
1236,Trust (1990),Comedy|Drama,Trust (1990),http://dbpedia.org/resource/Trust_(1990_film),13175
1238,Local Hero (1983),Comedy,Local Hero (1983),http://dbpedia.org/resource/Local_Hero,931
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,"Terminator, The (1984)",http://dbpedia.org/resource/Terminator_Salvation,14294
1241,Braindead (1992),Comedy|Horror,Braindead (1992),http://dbpedia.org/resource/Braindead_(film),10454
1242,Glory (1989),Action|Drama|War,Glory (1989),http://dbpedia.org/resource/Glory_(1989_film),1767
1244,Manhattan (1979),Comedy|Drama|Romance,Manhattan (1979),http://dbpedia.org/resource/Manhattan_(film),13804
1245,Miller's Crossing (1990),Drama,Miller's Crossing (1990),http://dbpedia.org/resource/Miller's_Crossing,5884
1246,Dead Poets Society (1989),Drama,Dead Poets Society (1989),http://dbpedia.org/resource/Dead_Poets_Society,3253
1247,"Graduate, The (1967)",Drama|Romance,"Graduate, The (1967)",http://dbpedia.org/resource/Graduate_(film),14642
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,Touch of Evil (1958),http://dbpedia.org/resource/Touch_of_Evil,5995
1250,"Bridge on the River Kwai, The (1957)",Drama|War,"Bridge on the River Kwai, The (1957)",http://dbpedia.org/resource/The_Bridge_on_the_River_Kwai,87
1252,Chinatown (1974),Film-Noir|Mystery|Thriller,Chinatown (1974),http://dbpedia.org/resource/Chinatown_(1974_film),7380
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,"Day the Earth Stood Still, The (1951)",http://dbpedia.org/resource/The_Day_the_Earth_Stood_Still_(2008_film),12723
1254,"Treasure of the Sierra Madre, The (1948)",Adventure,"Treasure of the Sierra Madre, The (1948)",http://dbpedia.org/resource/The_Treasure_of_the_Sierra_Madre_(film),4297
1255,Bad Taste (1987),Comedy|Horror,Bad Taste (1987),http://dbpedia.org/resource/Bad_Taste,3634
1256,Duck Soup (1933),Comedy|War,Duck Soup (1933),http://dbpedia.org/resource/Duck_Soup_(1933_film),106
1257,Better Off Dead... (1985),Comedy,Better Off Dead... (1985),http://dbpedia.org/resource/Better_Off_Dead_(film),165
1258,"Shining, The (1980)",Horror,"Shining, The (1980)",http://dbpedia.org/resource/Shining_Through,11362
